Age,Education_Level,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Feedback_Score,Dropout_Likelihood,Gender_Female,Gender_Male,Course_Name_Machine Learning,Course_Name_Python Basics,Course_Name_Data Science,Course_Name_Web Development,Learning_Style_Visual,Learning_Style_Reading/Writing,Learning_Style_Kinesthetic
18,2,83,2,31,27,55,1,66,2,0,1,0,0,0,1,0,0,0,1
22,0,54,3,44,44,79,2,69,5,0,1,0,0,0,0,0,0,1,0
33,2,212,2,86,18,76,1,95,1,1,1,0,1,0,0,0,0,1,0
25,0,362,1,91,0,86,2,68,5,0,1,0,0,1,0,0,0,1,0
16,2,66,2,68,45,54,1,73,1,0,1,0,0,0,0,0,0,0,1
16,1,208,3,85,9,95,1,96,2,0,1,0,0,1,0,0,0,0,0
46,0,64,4,33,8,69,1,59,2,0,1,0,0,0,0,1,0,0,0
33,1,179,2,49,30,72,2,61,2,1,1,0,0,1,0,0,1,0,0
34,2,386,1,32,34,96,1,77,3,0,0,1,0,0,1,0,1,0,0
34,0,419,1,78,9,97,1,86,4,1,1,0,0,1,0,0,0,1,0
15,1,493,2,50,28,46,2,66,4,1,1,0,0,0,0,0,0,0,0
22,0,198,4,95,32,54,1,73,4,0,1,0,1,0,0,0,0,1,0
15,0,16,3,89,13,93,0,81,2,0,1,0,0,0,0,0,0,0,0
24,2,309,2,72,15,78,2,46,2,0,1,0,0,0,0,0,0,1,0
35,2,318,2,73,49,48,2,62,5,0,1,0,0,0,0,0,0,1,0
34,1,21,3,49,38,50,1,83,5,0,1,0,0,0,0,0,0,0,0
27,0,416,2,39,17,68,0,89,5,0,0,1,0,0,0,1,0,1,0
42,0,389,3,67,4,68,1,36,4,0,0,1,0,0,1,0,0,0,1
49,0,380,3,70,10,79,1,33,2,1,0,1,0,1,0,0,0,1,0
25,2,329,1,66,32,98,0,68,4,0,1,0,0,1,0,0,0,1,0
30,1,130,1,38,44,55,1,87,2,0,0,1,0,0,0,1,0,1,0
16,1,292,3,55,13,70,2,61,1,0,0,1,0,1,0,0,0,1,0
15,1,233,1,43,30,60,0,39,1,0,0,1,1,0,0,0,1,0,0
27,0,260,1,36,48,91,0,98,5,0,0,1,1,0,0,0,0,0,0
23,1,388,2,98,27,73,1,37,5,0,0,1,0,0,0,0,0,0,1
45,1,422,3,67,17,99,2,34,5,0,0,1,0,1,0,0,0,0,0
43,1,11,3,58,17,55,2,46,4,1,0,1,0,0,1,0,0,0,1
38,0,280,2,43,5,65,0,90,1,0,0,0,0,0,1,0,0,0,1
38,1,483,4,43,11,76,1,66,5,0,0,1,0,0,1,0,0,1,0
34,2,480,2,84,0,41,1,74,5,0,1,0,1,0,0,0,0,0,0
27,0,184,2,32,39,84,1,64,3,0,0,0,0,0,0,0,0,0,1
33,1,193,4,39,20,71,2,57,3,1,0,1,0,0,1,0,1,0,0
21,2,138,4,83,11,90,2,67,4,0,1,0,0,0,0,1,1,0,0
41,1,479,3,49,18,55,0,74,4,0,1,0,1,0,0,0,1,0,0
27,1,47,2,62,16,49,0,92,1,0,0,1,0,0,0,0,0,0,0
25,1,484,4,44,16,52,1,79,2,0,0,1,1,0,0,0,0,0,1
30,1,52,4,64,23,48,2,56,5,0,0,1,1,0,0,0,0,0,0
43,1,106,3,84,6,77,2,83,2,1,1,0,0,0,1,0,0,0,0
27,0,176,4,80,32,48,2,92,1,0,0,1,1,0,0,0,1,0,0
28,1,332,1,52,38,72,0,88,2,0,0,1,0,1,0,0,1,0,0
49,1,226,2,59,32,50,1,95,1,0,0,1,0,0,0,1,0,1,0
44,1,387,3,37,8,77,2,68,4,0,1,0,1,0,0,0,1,0,0
36,1,496,1,55,19,98,1,90,1,0,0,1,0,1,0,0,1,0,0
41,0,167,1,32,12,47,1,81,3,0,0,1,0,0,0,0,1,0,0
48,0,147,2,69,14,42,1,99,3,0,1,0,0,1,0,0,0,0,1
20,1,408,1,69,27,93,1,69,1,0,1,0,0,0,0,0,1,0,0
49,0,247,2,50,8,41,0,89,2,0,1,0,0,1,0,0,0,0,0
24,2,43,1,49,49,69,2,41,1,0,0,1,0,1,0,0,1,0,0
28,1,473,2,59,6,58,1,77,1,0,1,0,0,0,0,1,0,0,1
47,0,14,4,61,0,65,0,40,4,0,0,1,0,0,0,1,0,0,1
31,1,20,4,89,26,72,1,61,4,1,0,1,1,0,0,0,0,0,1
40,1,122,3,34,47,72,1,59,4,0,0,1,1,0,0,0,0,1,0
25,1,115,2,37,47,77,2,88,5,0,1,0,0,1,0,0,1,0,0
40,0,265,2,84,29,48,1,80,1,0,0,1,0,0,1,0,0,0,1
27,1,380,1,46,1,75,1,63,1,0,0,1,0,0,0,0,0,1,0
40,2,146,2,59,36,94,1,71,5,1,1,0,0,0,0,1,0,0,0
49,1,163,4,31,11,93,1,84,1,0,0,1,1,0,0,0,0,0,0
18,1,145,4,45,46,51,0,78,1,0,1,0,0,0,0,0,0,1,0
15,2,251,2,79,14,63,0,52,2,0,1,0,0,0,1,0,0,1,0
48,0,359,1,61,48,44,0,55,1,0,0,1,0,1,0,0,0,1,0
49,1,86,4,97,25,71,0,44,2,0,0,0,0,0,0,0,0,0,0
21,0,121,3,40,32,75,2,54,4,0,0,1,0,1,0,0,0,0,0
47,1,323,1,47,45,89,1,80,4,0,1,0,0,0,0,1,0,1,0
40,1,33,1,97,5,44,1,88,5,1,0,1,0,0,1,0,0,1,0
37,0,240,1,60,31,60,1,98,1,0,1,0,0,0,0,1,0,0,0
26,1,455,4,66,14,78,1,84,3,0,0,1,0,0,0,0,0,0,1
37,2,36,4,47,28,58,1,44,1,1,0,1,0,0,0,0,1,0,0
38,2,125,1,79,9,78,1,83,1,0,1,0,0,0,0,1,1,0,0
34,1,334,1,74,13,77,0,74,3,0,0,1,1,0,0,0,0,0,0
34,0,149,4,95,42,70,2,37,3,1,0,1,0,1,0,0,0,0,1
38,2,53,4,54,23,56,1,55,4,0,0,1,0,0,1,0,0,1,0
47,0,224,3,36,9,52,2,47,3,0,0,1,0,0,1,0,1,0,0
18,0,117,4,72,15,91,0,67,5,0,0,1,1,0,0,0,1,0,0
29,0,51,1,79,42,86,1,40,2,0,0,1,1,0,0,0,0,0,1
23,1,391,1,30,8,96,1,80,1,0,1,0,1,0,0,0,0,0,1
24,1,487,3,39,14,54,1,62,3,0,1,0,0,1,0,0,0,0,0
44,1,321,4,51,23,57,1,88,5,0,0,1,0,1,0,0,1,0,0
44,1,478,2,36,30,48,1,59,4,0,1,0,0,1,0,0,0,0,1
33,0,110,2,80,38,49,1,70,5,0,1,0,1,0,0,0,1,0,0
37,1,249,1,45,10,64,1,76,3,0,1,0,0,0,1,0,0,0,0
33,2,66,2,57,41,57,2,56,4,0,1,0,0,0,0,0,0,1,0
39,1,172,1,44,23,65,1,77,1,1,1,0,0,1,0,0,0,0,1
34,0,265,2,65,38,55,1,83,3,0,0,1,0,1,0,0,1,0,0
20,0,338,4,93,21,66,0,98,2,0,1,0,0,0,1,0,1,0,0
27,0,458,4,37,18,71,2,58,2,0,1,0,0,0,0,0,0,0,1
36,1,481,4,83,14,97,1,98,4,0,1,0,0,0,1,0,1,0,0
24,0,155,4,86,48,63,0,53,2,0,0,0,0,0,0,0,1,0,0
46,2,149,1,74,18,40,1,73,4,0,1,0,0,1,0,0,0,1,0
27,0,51,2,79,11,68,0,80,1,0,0,1,0,0,1,0,0,1,0
36,1,335,3,89,18,65,2,78,3,0,0,1,0,0,1,0,0,1,0
32,2,67,4,74,20,81,0,49,2,0,0,1,0,0,0,1,0,0,1
34,2,127,2,92,25,82,1,79,1,1,0,1,1,0,0,0,1,0,0
48,1,452,1,96,30,73,2,78,3,0,0,1,0,0,0,0,0,1,0
47,2,75,3,44,17,94,1,38,2,1,0,1,0,0,1,0,0,1,0
20,2,100,3,56,48,71,2,61,5,0,0,0,0,0,0,1,1,0,0
42,0,209,2,98,24,94,1,82,4,0,0,1,0,0,0,0,1,0,0
48,2,335,4,65,29,41,1,33,5,0,0,0,0,0,0,0,0,0,1
49,0,365,3,87,34,72,0,84,4,1,1,0,0,0,0,1,0,1,0
36,2,165,4,39,36,61,1,95,1,0,0,1,1,0,0,0,1,0,0
20,0,441,3,69,0,90,0,96,4,1,1,0,0,1,0,0,0,0,0
40,1,411,2,39,48,57,1,62,5,0,0,1,0,0,1,0,0,0,1
34,1,330,3,64,11,67,2,62,3,0,0,1,0,0,0,1,0,0,0
20,0,99,4,83,33,75,2,90,4,0,1,0,0,0,1,0,0,1,0
19,2,241,1,55,38,45,2,78,2,0,1,0,0,0,0,0,0,0,1
48,0,257,1,99,34,75,1,52,5,0,1,0,0,0,0,0,0,0,0
15,1,396,2,76,28,42,2,47,3,1,1,0,0,0,0,1,0,1,0
24,1,372,2,55,36,56,1,68,3,0,0,0,0,0,0,1,0,0,1
42,1,170,1,70,34,73,1,91,5,0,0,1,0,1,0,0,0,1,0
32,1,153,1,66,46,88,1,71,5,0,1,0,1,0,0,0,0,0,1
30,1,459,2,96,39,64,2,96,3,0,1,0,1,0,0,0,1,0,0
47,2,374,4,55,24,89,0,41,1,0,0,1,0,1,0,0,0,1,0
30,1,65,4,67,25,52,2,51,5,1,1,0,0,0,0,0,1,0,0
36,0,499,3,33,8,48,0,33,1,1,1,0,0,0,0,1,0,1,0
16,1,262,4,82,32,62,2,61,1,0,1,0,0,0,1,0,0,1,0
24,2,121,1,55,20,69,2,81,2,0,0,1,1,0,0,0,0,1,0
18,1,167,2,60,38,54,1,56,5,0,1,0,0,0,0,0,0,0,1
43,0,29,1,42,33,42,2,61,1,0,0,1,0,0,1,0,0,1,0
30,0,30,1,54,7,87,1,59,2,0,1,0,0,1,0,0,0,0,1
33,1,34,4,60,15,92,1,81,1,0,1,0,0,0,0,0,1,0,0
33,1,33,1,57,8,43,1,49,3,1,1,0,1,0,0,0,0,1,0
35,0,281,3,61,40,47,1,66,4,1,0,1,0,0,1,0,0,0,0
21,0,340,4,82,42,79,0,63,5,0,0,1,0,0,0,0,0,1,0
24,0,194,2,68,44,93,1,57,4,0,0,1,0,0,0,1,0,0,0
15,1,327,1,41,28,79,1,54,2,0,1,0,0,0,0,1,0,1,0
24,1,104,4,34,23,66,2,47,5,1,1,0,0,1,0,0,0,0,1
31,1,201,1,85,35,70,2,62,4,0,0,1,0,1,0,0,0,1,0
35,1,15,4,86,6,43,1,30,5,1,0,1,0,0,0,1,0,1,0
49,2,188,4,42,30,68,0,74,2,0,1,0,0,0,1,0,1,0,0
25,0,81,4,95,28,94,2,41,4,0,1,0,1,0,0,0,0,1,0
40,1,105,4,38,8,58,1,36,5,0,1,0,0,0,1,0,0,0,1
36,1,468,1,67,30,48,1,74,3,0,1,0,1,0,0,0,0,0,0
35,0,493,1,97,16,79,2,71,2,1,0,1,0,0,0,0,1,0,0
36,0,167,4,45,43,96,1,47,4,0,1,0,1,0,0,0,0,0,0
37,2,476,4,72,23,55,1,30,2,0,1,0,0,1,0,0,1,0,0
37,1,327,4,85,7,58,1,65,2,0,1,0,0,0,1,0,0,0,0
43,0,115,1,67,3,49,2,38,4,0,0,1,0,0,0,0,0,0,0
23,1,81,4,84,3,57,1,99,1,0,1,0,1,0,0,0,0,1,0
25,1,489,3,30,43,45,0,96,3,0,1,0,1,0,0,0,0,0,0
28,1,431,1,33,30,43,1,78,1,0,1,0,1,0,0,0,0,1,0
43,2,443,2,46,38,64,2,72,4,1,1,0,0,0,0,1,0,0,1
23,1,224,2,51,48,60,1,54,5,0,1,0,0,1,0,0,0,0,0
30,2,99,1,49,19,52,2,65,5,0,1,0,0,1,0,0,0,0,0
16,1,344,4,69,42,45,0,98,3,0,0,1,0,1,0,0,0,1,0
41,2,445,1,45,22,80,2,91,2,0,0,0,0,0,0,0,0,1,0
35,2,284,2,34,8,52,1,74,3,0,1,0,0,0,0,1,0,1,0
23,0,247,3,89,11,52,1,62,2,1,1,0,1,0,0,0,0,1,0
45,0,166,4,99,20,86,2,66,5,0,0,0,0,0,0,1,0,1,0
15,0,152,1,32,18,78,0,44,4,1,1,0,0,0,1,0,1,0,0
15,0,42,1,90,10,43,1,58,5,1,0,1,0,0,0,1,0,0,1
40,0,492,3,70,14,41,2,48,5,0,1,0,0,1,0,0,0,0,0
29,0,126,1,57,14,77,0,52,3,0,1,0,0,0,1,0,1,0,0
22,1,360,3,96,9,88,1,79,2,0,0,1,0,0,0,1,0,1,0
21,0,410,4,86,11,72,0,94,2,0,0,1,0,0,1,0,0,1,0
41,1,123,4,94,4,85,0,91,5,0,1,0,0,1,0,0,0,1,0
16,1,109,1,87,7,70,1,33,4,0,1,0,0,0,1,0,0,0,1
30,1,117,2,64,10,78,1,50,1,1,1,0,0,0,1,0,0,0,0
30,2,238,1,35,29,61,0,76,4,1,0,1,0,0,0,0,0,0,1
33,0,362,2,80,30,68,1,57,5,0,1,0,0,0,0,0,0,1,0
26,1,314,2,80,26,97,1,36,5,0,1,0,1,0,0,0,0,0,1
16,1,158,1,59,46,97,1,93,2,0,0,1,0,0,0,0,0,1,0
46,2,195,3,74,7,42,1,30,2,1,1,0,0,1,0,0,0,0,0
43,1,481,4,88,12,99,2,48,4,0,0,1,1,0,0,0,0,1,0
23,1,14,4,41,20,94,1,88,2,0,0,1,0,1,0,0,1,0,0
25,1,150,2,71,1,72,1,67,3,0,0,1,0,1,0,0,0,1,0
25,2,147,3,72,5,52,2,40,1,0,0,1,0,1,0,0,1,0,0
16,1,164,3,31,0,60,1,75,2,1,1,0,0,0,0,0,0,0,1
22,1,387,3,30,4,48,0,34,1,0,1,0,0,0,0,0,0,0,1
45,0,55,1,69,36,81,1,44,3,1,0,1,0,0,1,0,0,0,1
15,1,425,3,41,28,85,1,66,1,1,0,1,0,0,1,0,0,0,0
43,2,487,2,44,11,67,0,85,1,0,1,0,0,0,1,0,0,1,0
35,1,262,4,60,2,48,1,46,5,1,1,0,0,1,0,0,0,0,1
45,1,244,3,79,3,72,2,83,2,0,1,0,0,1,0,0,0,0,0
26,1,481,2,49,31,89,1,38,4,0,1,0,0,0,1,0,1,0,0
16,2,461,2,78,16,85,2,83,5,0,0,1,0,0,0,1,1,0,0
37,0,412,2,63,18,40,1,73,2,0,0,1,0,0,1,0,0,0,0
28,1,249,1,96,38,47,2,82,1,0,0,1,0,0,0,0,0,1,0
28,1,369,1,91,2,41,1,73,3,1,0,1,0,1,0,0,0,0,0
40,1,55,2,38,6,72,2,68,1,0,0,1,0,0,0,1,0,1,0
28,2,362,1,58,21,59,0,56,2,0,0,1,0,0,1,0,0,0,1
30,0,29,3,55,49,53,2,94,3,0,0,1,0,0,0,1,1,0,0
26,1,441,2,72,6,84,1,74,4,0,1,0,0,1,0,0,0,1,0
22,0,394,4,96,32,57,2,64,2,1,1,0,1,0,0,0,1,0,0
26,1,207,2,61,24,98,2,34,5,0,0,1,0,0,0,0,0,1,0
20,1,411,1,51,6,72,2,30,2,1,0,0,1,0,0,0,0,1,0
42,1,250,1,95,21,55,1,48,1,0,0,1,0,0,1,0,0,1,0
17,1,496,2,33,3,90,0,92,3,0,0,1,0,1,0,0,0,1,0
18,1,467,4,57,38,40,2,69,4,1,1,0,0,0,0,0,0,1,0
35,0,180,4,43,36,50,2,30,3,1,0,0,1,0,0,0,0,1,0
21,1,316,1,95,22,72,1,93,5,0,1,0,0,0,0,0,0,0,1
47,0,332,4,57,2,63,1,46,1,0,0,1,0,1,0,0,0,1,0
30,2,313,3,87,5,58,1,50,5,0,0,1,1,0,0,0,0,0,1
27,1,144,3,33,26,45,1,81,5,0,1,0,0,0,1,0,0,0,0
42,2,129,3,75,2,62,0,70,3,0,1,0,0,0,0,0,0,0,1
48,2,199,1,68,8,91,1,82,3,0,1,0,1,0,0,0,0,1,0
22,0,323,1,98,22,92,0,66,4,0,1,0,0,0,0,0,0,0,0
39,0,366,3,58,42,87,2,36,2,0,1,0,0,0,0,1,0,0,0
42,2,375,4,34,10,68,0,87,2,1,1,0,0,0,1,0,0,0,0
48,0,483,2,70,8,96,0,68,2,0,1,0,0,0,1,0,1,0,0
17,1,490,3,77,5,73,1,95,2,1,0,1,0,0,0,1,1,0,0
28,1,394,1,90,2,41,2,85,3,0,0,1,0,0,0,1,1,0,0
31,1,234,1,78,11,94,1,94,4,0,1,0,0,0,1,0,1,0,0
48,1,312,2,51,10,80,2,51,4,1,1,0,0,0,1,0,0,0,1
22,1,282,1,50,18,40,2,71,4,0,0,1,0,1,0,0,0,1,0
42,0,458,3,30,18,81,0,44,5,0,0,1,0,0,1,0,0,0,1
41,0,253,3,63,5,72,1,50,3,0,1,0,0,0,0,1,0,0,1
25,2,474,3,57,2,85,2,30,3,0,1,0,0,0,1,0,1,0,0
45,0,343,4,79,4,49,1,63,2,0,1,0,0,0,1,0,0,0,1
46,2,46,2,50,2,42,2,30,2,0,0,1,0,1,0,0,0,0,1
24,0,476,1,71,23,63,2,56,1,1,1,0,0,0,1,0,1,0,0
30,0,260,1,72,29,41,1,54,2,1,0,1,0,0,0,0,0,1,0
31,0,29,4,53,0,44,1,89,3,0,1,0,0,0,1,0,0,0,0
16,0,99,3,51,12,48,1,98,4,0,0,1,1,0,0,0,0,0,0
17,0,339,1,74,18,49,2,76,1,1,0,1,0,1,0,0,1,0,0
45,1,87,3,44,3,54,2,57,1,0,1,0,0,0,1,0,0,0,0
30,2,212,3,68,8,92,0,57,5,0,0,0,0,1,0,0,0,1,0
18,1,62,1,40,42,95,2,87,4,0,0,1,0,0,0,0,0,0,0
23,1,373,4,92,35,95,2,43,1,0,0,1,1,0,0,0,0,0,0
47,1,208,4,39,40,85,2,75,4,0,0,1,0,0,1,0,0,0,0
33,1,199,1,38,38,92,0,74,1,0,0,1,0,0,0,1,1,0,0
37,1,490,2,37,9,89,1,77,1,0,1,0,0,0,0,0,0,0,0
23,2,111,4,45,4,80,1,91,1,0,0,1,0,0,0,1,0,1,0
38,2,52,4,99,18,61,0,48,2,0,1,0,0,0,1,0,1,0,0
31,1,74,3,93,42,62,1,75,2,0,0,1,0,0,0,1,1,0,0
45,0,231,3,66,10,65,2,40,3,0,1,0,0,1,0,0,1,0,0
47,1,495,4,92,11,93,2,85,5,1,1,0,0,0,0,0,0,0,1
33,1,73,1,60,14,43,1,44,2,0,0,1,1,0,0,0,0,1,0
49,2,292,3,35,3,47,0,66,3,0,0,1,0,0,0,0,1,0,0
16,1,373,2,45,31,90,1,50,4,0,1,0,1,0,0,0,0,0,1
25,1,420,4,36,22,59,1,93,2,1,0,1,0,0,0,0,0,0,0
28,1,489,2,51,21,94,0,43,3,0,1,0,0,0,1,0,0,0,1
32,1,448,2,46,30,44,1,75,1,1,0,1,1,0,0,0,1,0,0
35,1,136,1,92,23,74,1,31,2,0,0,1,0,0,0,1,0,0,1
18,1,410,3,77,14,96,1,45,1,0,0,1,0,0,0,1,1,0,0
37,1,267,3,63,2,43,1,46,2,0,0,1,1,0,0,0,0,0,0
36,0,247,1,69,0,80,0,62,5,1,1,0,0,0,0,1,0,0,1
15,1,388,2,80,18,42,2,46,4,0,1,0,0,1,0,0,0,0,1
48,1,92,1,87,48,43,1,42,5,1,0,1,0,1,0,0,0,1,0
33,2,100,3,36,41,97,0,65,4,0,0,0,0,0,1,0,0,0,1
22,2,80,4,60,47,99,1,59,5,0,1,0,0,0,0,0,0,0,0
37,0,226,1,44,19,54,1,54,5,0,0,1,0,0,0,1,0,0,1
38,2,33,2,48,44,94,1,61,1,0,1,0,0,0,0,1,0,0,0
19,1,437,1,47,35,46,0,54,2,0,1,0,0,0,1,0,1,0,0
36,2,89,3,47,7,46,1,42,2,0,1,0,0,0,1,0,0,0,1
46,0,94,4,51,32,68,1,32,2,0,1,0,0,0,1,0,0,0,0
15,1,216,1,83,21,59,2,54,5,0,1,0,0,0,0,0,0,0,1
27,1,289,4,34,16,55,2,63,1,1,0,1,0,1,0,0,0,1,0
48,1,182,3,85,34,68,2,69,3,0,0,1,0,0,1,0,0,1,0
23,0,495,4,62,44,74,0,70,3,0,1,0,0,0,1,0,0,0,0
40,1,181,1,92,7,80,0,76,1,0,1,0,0,1,0,0,1,0,0
44,0,38,1,36,9,46,1,75,1,0,1,0,0,0,1,0,0,0,1
19,1,456,2,41,24,82,1,72,2,1,1,0,1,0,0,0,0,0,0
17,0,201,4,99,11,81,2,77,1,0,0,1,0,0,1,0,1,0,0
19,2,384,1,30,36,61,1,80,5,0,1,0,0,0,0,1,0,0,1
26,1,312,3,36,12,52,2,57,1,0,1,0,1,0,0,0,0,0,1
44,2,186,2,91,13,89,2,77,5,0,1,0,0,0,0,0,0,0,1
28,0,102,1,63,39,55,0,49,3,0,1,0,1,0,0,0,0,0,1
19,1,293,1,64,0,47,2,39,3,1,0,1,0,0,0,1,0,0,1
30,1,128,2,87,44,97,1,89,3,1,1,0,0,0,0,0,0,1,0
39,1,120,2,69,32,88,2,42,2,0,1,0,0,0,0,0,0,0,0
40,1,352,3,73,17,78,1,58,3,0,1,0,0,1,0,0,0,0,0
22,2,253,3,77,11,63,2,60,4,0,0,1,0,0,0,1,0,1,0
40,0,414,3,47,28,69,1,63,5,0,0,1,0,0,1,0,0,0,0
47,0,442,3,49,17,87,2,85,1,0,0,1,0,0,0,0,0,0,1
39,2,179,4,72,41,47,0,47,2,1,1,0,0,0,0,1,0,0,0
45,1,429,3,51,8,66,2,85,1,0,0,1,0,1,0,0,1,0,0
47,2,457,3,99,24,85,1,82,4,1,1,0,0,1,0,0,1,0,0
49,2,318,2,37,9,92,2,85,2,0,1,0,0,0,0,1,0,0,1
30,1,342,3,72,15,49,1,35,3,0,0,1,0,0,1,0,1,0,0
49,0,89,3,33,48,52,2,62,3,0,1,0,1,0,0,0,0,0,0
32,1,114,1,39,48,69,2,96,3,1,1,0,0,0,0,1,1,0,0
27,2,94,4,76,39,82,2,30,4,0,0,1,0,1,0,0,0,1,0
19,1,137,2,66,22,57,0,85,1,0,1,0,0,1,0,0,0,0,0
22,1,212,2,78,17,54,0,81,1,0,0,1,0,0,0,0,1,0,0
18,1,50,1,71,40,73,1,82,2,0,0,1,1,0,0,0,0,1,0
45,1,220,1,70,25,64,1,87,3,1,0,1,1,0,0,0,0,0,1
40,0,78,2,61,37,57,2,62,3,0,1,0,0,1,0,0,0,1,0
49,1,317,3,85,44,74,1,31,2,0,1,0,0,1,0,0,0,0,1
34,1,295,3,46,40,41,1,43,4,1,1,0,0,0,1,0,0,0,1
45,2,251,3,32,25,71,1,53,5,0,1,0,1,0,0,0,0,0,1
43,2,229,3,33,35,75,0,55,3,1,0,1,0,1,0,0,0,0,0
29,1,361,3,37,45,78,2,42,5,0,1,0,0,0,0,1,0,1,0
37,0,364,3,55,13,60,1,62,5,1,1,0,0,0,1,0,0,0,1
30,1,166,4,75,4,89,2,93,3,0,0,1,0,1,0,0,0,0,1
45,1,45,2,59,13,52,2,65,4,0,1,0,1,0,0,0,0,0,0
44,0,399,1,51,7,95,1,40,5,0,1,0,0,0,0,0,1,0,0
25,1,482,1,78,38,87,0,40,3,0,1,0,0,0,0,1,0,1,0
37,0,406,3,90,31,84,0,62,5,1,1,0,0,0,0,0,1,0,0
21,1,196,2,77,30,61,1,68,3,0,0,1,0,0,1,0,1,0,0
43,1,122,3,38,46,46,2,93,4,0,0,1,1,0,0,0,1,0,0
43,1,288,4,50,0,72,1,35,3,0,1,0,0,0,0,1,0,1,0
42,2,222,1,52,7,55,1,58,2,0,1,0,0,0,0,1,0,0,1
41,1,76,4,51,41,97,0,60,4,0,1,0,0,0,0,1,0,0,1
22,1,276,2,65,38,60,2,90,3,0,1,0,1,0,0,0,0,0,0
15,2,374,4,43,6,42,1,61,5,0,1,0,0,0,1,0,0,0,0
26,1,434,3,37,16,81,1,50,5,0,1,0,0,0,1,0,1,0,0
40,1,112,4,85,10,49,2,69,2,0,1,0,0,0,0,0,0,0,0
49,1,430,4,42,16,49,1,73,3,0,1,0,0,0,0,0,0,0,0
49,0,365,1,88,30,74,1,99,4,0,1,0,0,0,0,0,1,0,0
36,1,314,4,38,16,62,2,81,5,0,0,1,0,0,0,0,0,1,0
32,1,265,4,36,34,54,1,48,5,1,1,0,0,0,1,0,1,0,0
42,2,444,1,74,38,97,1,72,1,0,0,1,0,1,0,0,0,1,0
38,1,441,2,88,23,70,2,85,5,0,0,1,0,0,1,0,0,0,1
17,2,404,4,65,22,71,1,37,4,0,0,0,0,1,0,0,0,0,1
39,1,107,4,78,32,71,2,99,2,1,1,0,1,0,0,0,0,0,1
31,1,190,2,41,39,51,1,45,4,0,0,1,0,0,0,1,0,0,1
24,1,181,4,74,37,91,1,38,2,1,0,1,0,1,0,0,1,0,0
25,2,115,3,43,17,95,2,33,3,0,1,0,0,1,0,0,0,0,1
35,2,370,2,30,45,49,1,70,1,0,1,0,1,0,0,0,1,0,0
18,2,134,2,76,31,61,1,38,1,0,0,1,0,1,0,0,1,0,0
42,1,291,4,72,20,58,1,92,4,1,0,1,0,0,0,0,0,0,0
27,2,366,2,93,8,62,1,54,4,0,0,1,0,1,0,0,0,0,0
17,0,110,4,61,9,79,0,33,1,1,1,0,0,0,1,0,1,0,0
22,1,457,4,87,43,92,1,48,4,1,1,0,0,0,1,0,0,1,0
49,2,188,3,42,32,77,0,45,3,0,1,0,0,0,1,0,1,0,0
21,1,149,2,48,14,48,0,52,1,0,1,0,0,0,1,0,0,0,1
45,1,448,1,50,18,46,1,72,4,0,0,1,1,0,0,0,0,0,0
29,1,289,4,33,29,60,2,30,2,0,1,0,0,0,1,0,0,0,1
43,1,218,2,55,1,63,2,90,1,0,0,0,0,0,1,0,1,0,0
21,0,347,3,97,17,69,2,87,5,0,0,1,1,0,0,0,0,0,1
34,1,368,4,42,49,63,1,73,4,0,0,1,0,0,0,0,0,0,0
21,0,452,2,80,14,77,1,56,4,0,1,0,1,0,0,0,0,0,0
47,1,302,3,90,19,75,2,90,3,0,1,0,0,0,1,0,0,0,1
29,0,389,2,74,37,99,1,35,3,1,0,1,0,0,1,0,0,0,1
37,0,422,3,86,44,86,2,31,1,0,0,1,0,0,0,0,0,1,0
41,1,336,4,68,35,54,2,32,4,1,1,0,0,0,0,0,0,0,0
45,0,373,3,67,47,69,1,94,1,0,0,1,0,1,0,0,0,0,1
17,1,222,4,46,20,42,1,81,3,0,0,1,0,0,0,0,0,0,0
40,2,305,3,99,20,42,1,97,3,0,0,1,0,0,1,0,1,0,0
17,2,375,2,70,27,94,1,83,3,0,0,1,0,0,0,0,0,0,0
18,1,176,1,48,25,87,2,76,3,0,0,1,0,1,0,0,0,0,0
43,1,70,3,57,43,63,2,30,5,0,0,1,0,0,1,0,0,1,0
17,0,317,2,71,49,44,1,93,1,1,1,0,0,1,0,0,0,0,1
32,0,432,3,43,49,52,1,86,2,0,0,1,0,0,0,0,0,0,0
25,2,352,3,55,21,51,0,82,2,0,1,0,0,1,0,0,1,0,0
25,0,333,3,93,22,56,2,72,5,1,1,0,0,1,0,0,0,0,0
47,1,240,2,34,4,80,0,58,1,0,0,1,0,0,0,0,0,1,0
15,2,450,3,89,18,98,2,60,5,0,1,0,0,0,0,0,1,0,0
34,0,81,4,56,44,61,1,34,3,1,1,0,1,0,0,0,1,0,0
49,2,135,4,63,40,62,2,58,1,0,1,0,0,0,0,0,1,0,0
16,1,399,2,75,21,84,1,78,4,0,1,0,0,0,0,1,0,1,0
38,1,414,4,96,37,69,0,93,5,0,1,0,0,0,0,0,1,0,0
46,0,404,1,69,4,64,0,67,4,0,0,1,0,0,0,1,1,0,0
41,1,12,3,33,47,61,1,31,1,0,0,1,1,0,0,0,1,0,0
45,1,421,4,84,13,80,1,44,2,0,1,0,1,0,0,0,0,1,0
